Priority,bike_id,rideable_type,cluster_name,health_score,health_category,total_trips,total_distance_km,complaint_count,avg_user_rating,days_since_service,is_anomaly
3971,EBIKE_2301,electric_bike,🟡 Moderate Usage,0.19894931242469904,🟢 Stable,129,307.9200000000001,3,4.4,11,False
3972,EBIKE_2843,electric_bike,🟡 Moderate Usage,0.19893987077456712,🟢 Stable,98,245.41000000000008,3,3.8666666666666667,8,False
3973,CLASSIC_1736,classic_bike,🟡 Moderate Usage,0.19893897187556323,🟢 Stable,89,219.65999999999997,3,4.285714285714286,12,False
3974,EBIKE_2984,electric_bike,🟡 Moderate Usage,0.19884801356510004,🟢 Stable,189,460.79999999999995,4,4.25,20,False
3975,EBIKE_0420,electric_bike,🟡 Moderate Usage,0.1988240164657599,🟢 Stable,171,401.59000000000003,5,4.043478260869565,18,False
3976,EBIKE_1452,electric_bike,🟢 Light Usage,0.1986812568649746,🟢 Stable,161,492.2399999999998,5,3.64,10,False
3977,CLASSIC_1545,classic_bike,🟡 Moderate Usage,0.19867130219031692,🟢 Stable,77,184.0,1,3.5454545454545454,9,False
3978,CLASSIC_0410,classic_bike,🟡 Moderate Usage,0.19865030194526656,🟢 Stable,69,169.48999999999978,1,4.076923076923077,59,False
3979,CLASSIC_1341,classic_bike,🟢 Light Usage,0.19860995337271606,🟢 Stable,72,227.4799999999998,2,4.5,36,False
3980,CLASSIC_0996,classic_bike,🟢 Light Usage,0.19843823754329037,🟢 Stable,276,741.4,8,3.761904761904762,20,False
3981,EBIKE_2927,electric_bike,🟡 Moderate Usage,0.1983864295181104,🟢 Stable,119,263.9300000000003,3,4.260869565217392,21,False
3982,EBIKE_1405,electric_bike,🟡 Moderate Usage,0.1983777879439193,🟢 Stable,87,181.3599999999999,2,4.0,19,False
3983,EBIKE_2695,electric_bike,🟢 Light Usage,0.19830413497956556,🟢 Stable,83,215.84000000000015,2,4.357142857142857,64,False
3984,CLASSIC_1269,classic_bike,🟢 Light Usage,0.1983002185689696,🟢 Stable,68,247.5699999999997,2,4.181818181818182,11,False
3985,EBIKE_0752,electric_bike,🟡 Moderate Usage,0.1982838221403999,🟢 Stable,97,241.98999999999998,2,4.076923076923077,24,False
3986,EBIKE_2062,electric_bike,🟡 Moderate Usage,0.19824156640925886,🟢 Stable,123,286.98,2,3.7142857142857144,18,False
3987,EBIKE_1362,electric_bike,🟡 Moderate Usage,0.19815859384111548,🟢 Stable,157,339.55999999999995,1,3.5294117647058822,13,False
3988,EBIKE_0260,electric_bike,🟢 Light Usage,0.1981241923738309,🟢 Stable,105,281.29999999999995,2,4.095238095238095,92,False
3989,CLASSIC_0491,classic_bike,🟢 Light Usage,0.19812288099578892,🟢 Stable,109,294.6700000000001,4,4.25,43,False
3990,EBIKE_1071,electric_bike,🟢 Light Usage,0.19810558993921276,🟢 Stable,98,262.0799999999999,2,3.6315789473684212,61,False
3991,CLASSIC_1191,classic_bike,🟢 Light Usage,0.19807514893425968,🟢 Stable,90,301.27,2,4.2,31,False
3992,EBIKE_0707,electric_bike,🟢 Light Usage,0.1980629305857834,🟢 Stable,128,328.8900000000001,1,4.125,102,False
3993,CLASSIC_1942,classic_bike,🟢 Light Usage,0.19802084641765544,🟢 Stable,150,416.1399999999994,5,4.0476190476190474,30,False
3994,EBIKE_1499,electric_bike,🟡 Moderate Usage,0.19797740333481734,🟢 Stable,91,195.76999999999998,1,3.5384615384615383,9,False
3995,EBIKE_2004,electric_bike,🟡 Moderate Usage,0.19792308305594644,🟢 Stable,241,591.5799999999999,3,4.24,7,False
3996,CLASSIC_1546,classic_bike,🟢 Light Usage,0.1978902199273082,🟢 Stable,172,523.13,4,4.275862068965517,63,False
3997,EBIKE_2031,electric_bike,🟡 Moderate Usage,0.19788226621772298,🟢 Stable,107,267.75,2,3.8,36,False
3998,CLASSIC_1810,classic_bike,🟢 Light Usage,0.19782152977341885,🟢 Stable,106,295.42999999999995,4,3.8,14,False
3999,CLASSIC_1930,classic_bike,🟢 Light Usage,0.1977893014331299,🟢 Stable,102,316.75,2,4.0588235294117645,70,False
4000,CLASSIC_1709,classic_bike,🟡 Moderate Usage,0.19777341774404741,🟢 Stable,112,285.9499999999998,2,3.8,34,False
4001,EBIKE_2325,electric_bike,🟡 Moderate Usage,0.19775843031051335,🟢 Stable,123,256.18000000000006,2,4.0,34,False
4002,CLASSIC_1286,classic_bike,🟢 Light Usage,0.19772151377581532,🟢 Stable,49,174.60999999999999,1,4.142857142857143,2,False
4003,EBIKE_1393,electric_bike,🟡 Moderate Usage,0.19768939851012143,🟢 Stable,135,320.9499999999998,4,4.0,14,False
4004,EBIKE_0535,electric_bike,🟡 Moderate Usage,0.19755239820729809,🟢 Stable,133,295.28999999999996,1,4.133333333333334,36,False
4005,EBIKE_0879,electric_bike,🟡 Moderate Usage,0.19753340338700154,🟢 Stable,221,522.1500000000001,5,4.222222222222222,25,False
4006,CLASSIC_1423,classic_bike,🟢 Light Usage,0.1975267068716732,🟢 Stable,74,210.16000000000008,0,4.0,114,False
4007,CLASSIC_0621,classic_bike,🟡 Moderate Usage,0.19747988046817772,🟢 Stable,65,139.66000000000008,2,4.25,2,False
4008,EBIKE_0373,electric_bike,🟡 Moderate Usage,0.19732098815157614,🟢 Stable,121,289.3699999999999,2,4.166666666666667,51,False
4009,EBIKE_1657,electric_bike,🟡 Moderate Usage,0.1972713926480622,🟢 Stable,109,271.2500000000002,0,4.421052631578948,74,False
4010,EBIKE_2452,electric_bike,🟡 Moderate Usage,0.19725958011673408,🟢 Stable,66,156.66000000000003,2,4.285714285714286,6,False
4011,EBIKE_1570,electric_bike,🟡 Moderate Usage,0.1972320929132214,🟢 Stable,88,207.00999999999976,1,4.0625,47,False
4012,EBIKE_2586,electric_bike,🟡 Moderate Usage,0.19719722832740616,🟢 Stable,159,353.72,3,4.2592592592592595,27,False
4013,CLASSIC_0665,classic_bike,🟡 Moderate Usage,0.197146083916656,🟢 Stable,52,124.59000000000015,0,4.0,49,False
4014,EBIKE_1175,electric_bike,🟡 Moderate Usage,0.19708564688364577,🟢 Stable,130,305.8900000000001,2,4.055555555555555,51,False
4015,EBIKE_0766,electric_bike,🟢 Light Usage,0.19707833034589695,🟢 Stable,147,415.76999999999975,0,4.388888888888889,116,False
4016,EBIKE_0130,electric_bike,🟡 Moderate Usage,0.19702004200587672,🟢 Stable,153,361.32,3,4.333333333333333,28,False
4017,EBIKE_0627,electric_bike,🟡 Moderate Usage,0.19701796185501155,🟢 Stable,156,366.85000000000036,3,4.2272727272727275,35,False
4018,EBIKE_0567,electric_bike,🟡 Moderate Usage,0.19698968639379721,🟢 Stable,180,405.28999999999996,4,3.689655172413793,4,False
4019,EBIKE_0743,electric_bike,🟡 Moderate Usage,0.19695465333848153,🟢 Stable,100,210.0699999999997,1,4.0,35,False
4020,EBIKE_0778,electric_bike,🟡 Moderate Usage,0.19694292000457658,🟢 Stable,346,917.6299999999999,8,3.977272727272727,2,False
4021,EBIKE_2393,electric_bike,🟡 Moderate Usage,0.19687736893263258,🟢 Stable,122,316.45000000000005,4,4.190476190476191,11,False
4022,EBIKE_0822,electric_bike,🟡 Moderate Usage,0.19676423667554357,🟢 Stable,92,233.71000000000004,3,4.214285714285714,13,False
4023,EBIKE_1118,electric_bike,🟡 Moderate Usage,0.1967050990112395,🟢 Stable,255,599.55,6,4.0625,28,False
4024,CLASSIC_0639,classic_bike,🟢 Light Usage,0.19670193450205628,🟢 Stable,76,198.31999999999994,1,4.454545454545454,102,False
4025,EBIKE_1709,electric_bike,🟢 Light Usage,0.19667347612763544,🟢 Stable,84,203.76000000000022,2,3.8,29,False
4026,EBIKE_2101,electric_bike,🟡 Moderate Usage,0.1966597770962443,🟢 Stable,100,251.32,1,4.0,57,False
4027,CLASSIC_1174,classic_bike,🟢 Light Usage,0.19661063892882027,🟢 Stable,100,269.2999999999997,3,4.055555555555555,56,False
4028,CLASSIC_1461,classic_bike,🟢 Light Usage,0.19659833763885398,🟢 Stable,121,312.54999999999995,5,4.2105263157894735,28,False
4029,EBIKE_1672,electric_bike,🟢 Light Usage,0.19657032294909535,🟢 Stable,214,611.12,8,4.162162162162162,26,False
4030,CLASSIC_1853,classic_bike,🟡 Moderate Usage,0.19651506055784548,🟢 Stable,154,382.6500000000003,5,4.129032258064516,13,False
4031,CLASSIC_1309,classic_bike,🟢 Light Usage,0.19649860926847912,🟢 Stable,163,425.18999999999994,6,3.8461538461538463,26,False
4032,CLASSIC_1579,classic_bike,🟢 Light Usage,0.19648992631274767,🟢 Stable,82,279.64999999999986,0,4.2,74,False
4033,EBIKE_1923,electric_bike,🟡 Moderate Usage,0.1964895189578961,🟢 Stable,97,246.49,2,4.285714285714286,41,False
4034,EBIKE_0427,electric_bike,🟢 Light Usage,0.19643771625601,🟢 Stable,83,235.8699999999999,1,4.0,72,False
4035,EBIKE_2434,electric_bike,🟡 Moderate Usage,0.1964070543531384,🟢 Stable,125,304.54999999999995,3,4.1,31,False
4036,EBIKE_1287,electric_bike,🟡 Moderate Usage,0.19639103570558908,🟢 Stable,104,236.77000000000044,2,4.0,16,False
4037,EBIKE_2876,electric_bike,🟡 Moderate Usage,0.19635139222755332,🟢 Stable,219,469.0899999999999,5,4.114285714285714,16,False
4038,EBIKE_2542,electric_bike,🟡 Moderate Usage,0.19634595175144232,🟢 Stable,219,500.50000000000045,1,4.138888888888889,25,False
4039,EBIKE_0702,electric_bike,🟡 Moderate Usage,0.19633495198577755,🟢 Stable,71,190.77999999999997,1,4.125,46,False
4040,EBIKE_1600,electric_bike,🟡 Moderate Usage,0.19630479745154703,🟢 Stable,108,269.0499999999997,3,4.388888888888889,17,False
4041,EBIKE_2129,electric_bike,🟢 Light Usage,0.19629060170444204,🟢 Stable,104,262.59000000000015,3,3.9166666666666665,57,False
4042,EBIKE_1413,electric_bike,🟡 Moderate Usage,0.19611036927629946,🟢 Stable,307,728.19,6,4.036363636363636,15,False
4043,EBIKE_2499,electric_bike,🟡 Moderate Usage,0.19599709114621297,🟢 Stable,174,387.3900000000003,3,3.6129032258064515,2,False
4044,EBIKE_1980,electric_bike,🟡 Moderate Usage,0.19598661016160132,🟢 Stable,140,355.84999999999997,2,3.9523809523809526,43,False
4045,EBIKE_1196,electric_bike,🟡 Moderate Usage,0.19589917133371418,🟢 Stable,94,214.47000000000003,0,3.7142857142857144,58,False
4046,EBIKE_1276,electric_bike,🟡 Moderate Usage,0.1958923617276379,🟢 Stable,174,400.09,3,3.92,20,False
4047,EBIKE_2701,electric_bike,🟢 Light Usage,0.19587421370539043,🟢 Stable,346,957.0800000000002,11,4.020408163265306,24,False
4048,EBIKE_2576,electric_bike,🟡 Moderate Usage,0.19586226479019508,🟢 Stable,154,354.5500000000002,3,4.269230769230769,17,False
4049,EBIKE_2057,electric_bike,🟢 Light Usage,0.195832260903633,🟢 Stable,91,256.7800000000002,3,4.0,46,False
4050,CLASSIC_0827,classic_bike,🟢 Light Usage,0.19582901012552276,🟢 Stable,66,192.24,2,4.538461538461538,39,False
4051,CLASSIC_0808,classic_bike,🟢 Light Usage,0.19580316602586612,🟢 Stable,80,243.78999999999996,2,4.333333333333333,63,False
4052,CLASSIC_1325,classic_bike,🟢 Light Usage,0.19577399801509715,🟢 Stable,79,217.72000000000003,0,3.8181818181818183,102,False
4053,EBIKE_2083,electric_bike,🟡 Moderate Usage,0.1957693528741728,🟢 Stable,130,295.72,2,3.8333333333333335,24,False
4054,EBIKE_2215,electric_bike,🟡 Moderate Usage,0.1956996230987773,🟢 Stable,126,277.49,3,4.107142857142857,21,False
4055,EBIKE_0738,electric_bike,🟡 Moderate Usage,0.19567662879342118,🟢 Stable,115,251.22000000000025,2,3.7333333333333334,10,False
4056,EBIKE_1066,electric_bike,🟡 Moderate Usage,0.19564532414461813,🟢 Stable,206,505.78999999999996,4,3.875,21,False
4057,EBIKE_0977,electric_bike,🟢 Light Usage,0.19553324468171482,🟢 Stable,113,331.99,2,4.181818181818182,82,False
4058,EBIKE_1937,electric_bike,🟢 Light Usage,0.19544035596916887,🟢 Stable,91,236.93000000000006,1,3.823529411764706,95,False
4059,EBIKE_2648,electric_bike,🟡 Moderate Usage,0.19541430406948734,🟢 Stable,192,465.83000000000004,5,4.0,15,False
4060,CLASSIC_1925,classic_bike,🟢 Light Usage,0.19540018015632418,🟢 Stable,58,209.57999999999993,1,4.5,17,False
4061,EBIKE_2456,electric_bike,🟡 Moderate Usage,0.1953756409516083,🟢 Stable,270,663.5500000000002,6,4.075,19,False
4062,CLASSIC_1803,classic_bike,🟡 Moderate Usage,0.1953630031874242,🟢 Stable,75,204.24,2,4.0,14,False
4063,CLASSIC_1114,classic_bike,🟢 Light Usage,0.1953126510092054,🟢 Stable,86,236.82999999999993,0,4.25,108,False
4064,CLASSIC_0941,classic_bike,🟢 Light Usage,0.195285197736101,🟢 Stable,107,345.7600000000002,3,4.166666666666667,3,False
4065,EBIKE_0958,electric_bike,🟡 Moderate Usage,0.19518079104952404,🟢 Stable,107,250.3699999999999,3,3.823529411764706,4,False
4066,EBIKE_1898,electric_bike,🟢 Light Usage,0.19513732908357978,🟢 Stable,89,236.78999999999996,0,4.4,116,False
4067,EBIKE_1734,electric_bike,🟡 Moderate Usage,0.19512608699223852,🟢 Stable,206,468.81000000000006,6,4.0,0,False
4068,CLASSIC_0712,classic_bike,🟢 Light Usage,0.19509940592854302,🟢 Stable,93,259.43000000000006,3,4.2,19,False
4069,CLASSIC_1067,classic_bike,🟢 Light Usage,0.19507375133586613,🟢 Stable,54,166.23000000000002,1,4.363636363636363,32,False
4070,EBIKE_1840,electric_bike,🟢 Light Usage,0.19492027118678923,🟢 Stable,107,298.73,0,3.6666666666666665,89,False
4071,EBIKE_1693,electric_bike,🟡 Moderate Usage,0.19486616110239793,🟢 Stable,95,217.47000000000003,2,4.0,2,False
4072,EBIKE_2403,electric_bike,🟢 Light Usage,0.19482835040235968,🟢 Stable,114,324.84999999999997,4,3.875,35,False
4073,EBIKE_2849,electric_bike,🟡 Moderate Usage,0.1948270964500755,🟢 Stable,100,214.97000000000003,1,3.533333333333333,15,False
4074,CLASSIC_1924,classic_bike,🟢 Light Usage,0.19474356371632756,🟢 Stable,135,361.10000000000014,5,3.8214285714285716,24,False
4075,EBIKE_1650,electric_bike,🟢 Light Usage,0.19460809386875325,🟢 Stable,93,236.89000000000033,4,4.3125,7,False
4076,EBIKE_1933,electric_bike,🟡 Moderate Usage,0.19457404835438152,🟢 Stable,316,756.0,2,3.893617021276596,23,False
4077,EBIKE_1507,electric_bike,🟡 Moderate Usage,0.19451634561583475,🟢 Stable,203,511.66999999999996,5,4.137931034482759,15,False
4078,EBIKE_0274,electric_bike,🟢 Light Usage,0.1944969044805213,🟢 Stable,107,277.23,1,4.5,97,False
4079,EBIKE_1747,electric_bike,🟡 Moderate Usage,0.19449548251166848,🟢 Stable,89,208.55000000000018,1,3.6,28,False
4080,EBIKE_0240,electric_bike,🟡 Moderate Usage,0.19448779922021273,🟢 Stable,112,278.4499999999998,1,3.75,27,False
4081,CLASSIC_1569,classic_bike,🟡 Moderate Usage,0.19448201974600823,🟢 Stable,84,229.22,0,4.2727272727272725,57,False
4082,EBIKE_1498,electric_bike,🟡 Moderate Usage,0.19447871650033582,🟢 Stable,114,249.19000000000005,3,4.166666666666667,13,False
4083,CLASSIC_1531,classic_bike,🟡 Moderate Usage,0.19446728211120343,🟢 Stable,110,275.09000000000015,1,4.3125,62,False
4084,CLASSIC_0351,classic_bike,🟢 Light Usage,0.19442235547544556,🟢 Stable,196,517.8600000000001,4,3.423076923076923,19,False
4085,EBIKE_1821,electric_bike,🟡 Moderate Usage,0.19441673161212628,🟢 Stable,111,259.1900000000005,2,4.090909090909091,15,False
4086,CLASSIC_1040,classic_bike,🟢 Light Usage,0.19441012350559636,🟢 Stable,111,290.0799999999999,1,4.25,109,False
4087,EBIKE_0894,electric_bike,🟡 Moderate Usage,0.19435717545568257,🟢 Stable,85,252.59000000000015,1,4.2105263157894735,19,False
4088,EBIKE_0019,electric_bike,🟡 Moderate Usage,0.1943405491850895,🟢 Stable,97,237.75,2,4.136363636363637,22,False
4089,EBIKE_2544,electric_bike,🟡 Moderate Usage,0.19426798815629628,🟢 Stable,400,955.4099999999999,8,4.196078431372549,5,False
4090,CLASSIC_1200,classic_bike,🟢 Light Usage,0.1941242592711862,🟢 Stable,147,395.66999999999985,2,4.052631578947368,95,False
4091,CLASSIC_1620,classic_bike,🟡 Moderate Usage,0.19407897568221763,🟢 Stable,71,169.47,0,4.0,58,False
4092,CLASSIC_1905,classic_bike,🟢 Light Usage,0.19399355390117481,🟢 Stable,54,147.09000000000003,1,4.0,55,False
4093,CLASSIC_0132,classic_bike,🟢 Light Usage,0.19377664910721198,🟢 Stable,48,159.30999999999995,1,3.857142857142857,13,False
4094,EBIKE_0527,electric_bike,🟡 Moderate Usage,0.19374821366975162,🟢 Stable,180,418.98,5,3.869565217391304,1,False
4095,EBIKE_1091,electric_bike,🟡 Moderate Usage,0.1937385942706115,🟢 Stable,134,305.21000000000004,4,4.08,13,False
4096,CLASSIC_0373,classic_bike,🟢 Light Usage,0.19373349242710527,🟢 Stable,108,365.0500000000002,3,4.222222222222222,12,False
4097,EBIKE_1274,electric_bike,🟡 Moderate Usage,0.19370759716033129,🟢 Stable,81,200.64999999999986,2,4.5,14,False
4098,CLASSIC_1993,classic_bike,🟢 Light Usage,0.19370210276479483,🟢 Stable,62,165.4000000000001,2,4.0,32,False
4099,EBIKE_1019,electric_bike,🟢 Light Usage,0.19367957173904626,🟢 Stable,76,204.2199999999998,1,4.153846153846154,68,False
4100,EBIKE_2415,electric_bike,🟢 Light Usage,0.19365867226706013,🟢 Stable,80,239.05999999999995,2,4.1875,65,False
4101,EBIKE_0236,electric_bike,🟡 Moderate Usage,0.19364646449746956,🟢 Stable,115,263.84000000000003,1,4.333333333333333,52,False
4102,CLASSIC_1536,classic_bike,🟢 Light Usage,0.19357176159607067,🟢 Stable,69,211.37,2,4.625,35,False
4103,EBIKE_0499,electric_bike,🟡 Moderate Usage,0.19351165325627756,🟢 Stable,100,235.43,3,4.375,3,False
4104,EBIKE_0387,electric_bike,🟡 Moderate Usage,0.1935095897804104,🟢 Stable,202,442.58000000000015,4,4.0,20,False
4105,CLASSIC_1646,classic_bike,🟡 Moderate Usage,0.19347339055018617,🟢 Stable,66,169.59000000000015,1,3.7857142857142856,34,False
4106,CLASSIC_1437,classic_bike,🟢 Light Usage,0.19346910268426562,🟢 Stable,123,335.1700000000001,3,3.923076923076923,67,False
4107,EBIKE_0126,electric_bike,🟡 Moderate Usage,0.19346760607854493,🟢 Stable,108,228.5,3,4.130434782608695,3,False
4108,CLASSIC_1182,classic_bike,🟢 Light Usage,0.19344856607676766,🟢 Stable,82,231.1500000000001,2,4.0588235294117645,62,False
4109,EBIKE_0995,electric_bike,🟡 Moderate Usage,0.19342058500167392,🟢 Stable,121,293.21000000000004,2,4.055555555555555,44,False
4110,EBIKE_0732,electric_bike,🟡 Moderate Usage,0.19339538431036965,🟢 Stable,92,197.45000000000005,2,4.066666666666666,23,False
4111,EBIKE_1078,electric_bike,🟡 Moderate Usage,0.19334771534111736,🟢 Stable,95,201.93000000000006,2,4.416666666666667,3,False
4112,EBIKE_1304,electric_bike,🟢 Light Usage,0.19334587395275968,🟢 Stable,120,328.1199999999999,3,4.0588235294117645,62,False
4113,CLASSIC_0136,classic_bike,🟢 Light Usage,0.19334152302683985,🟢 Stable,102,304.13999999999993,2,4.166666666666667,75,False
4114,CLASSIC_1484,classic_bike,🟢 Light Usage,0.19332411852811263,🟢 Stable,67,188.46000000000004,2,3.75,35,False
4115,EBIKE_0911,electric_bike,🟡 Moderate Usage,0.19329597982034843,🟢 Stable,111,270.1,1,3.9444444444444446,44,False
4116,EBIKE_1271,electric_bike,🟡 Moderate Usage,0.19329301284183661,🟢 Stable,98,220.01000000000022,1,4.1875,25,False
4117,CLASSIC_0577,classic_bike,🟢 Light Usage,0.1932868350345623,🟢 Stable,293,840.1999999999998,9,4.097560975609756,9,False
4118,CLASSIC_0848,classic_bike,🟢 Light Usage,0.19323474849438269,🟢 Stable,86,316.98,1,4.769230769230769,13,True
4119,EBIKE_2231,electric_bike,🟡 Moderate Usage,0.1931254720264446,🟢 Stable,218,473.71000000000004,5,3.9743589743589745,4,False
4120,EBIKE_1338,electric_bike,🟡 Moderate Usage,0.193038002970852,🟢 Stable,252,577.27,5,4.0,20,False
4121,CLASSIC_0092,classic_bike,🟢 Light Usage,0.19301048579518448,🟢 Stable,130,387.8499999999999,2,3.611111111111111,46,False
4122,CLASSIC_1188,classic_bike,🟢 Light Usage,0.192991007426099,🟢 Stable,69,222.37000000000035,1,4.1,29,False
4123,EBIKE_0870,electric_bike,🟡 Moderate Usage,0.19297522799539488,🟢 Stable,95,191.05,1,4.0,18,False
4124,CLASSIC_0699,classic_bike,🟢 Light Usage,0.19288692001096028,🟢 Stable,81,224.31000000000006,1,3.909090909090909,78,False
4125,CLASSIC_0179,classic_bike,🟡 Moderate Usage,0.1928269116907637,🟢 Stable,51,128.76999999999998,1,4.285714285714286,28,False
4126,EBIKE_0092,electric_bike,🟡 Moderate Usage,0.1928067711087708,🟢 Stable,110,231.71,2,4.3125,23,False
4127,CLASSIC_0922,classic_bike,🟢 Light Usage,0.19277829382692818,🟢 Stable,233,648.5900000000001,3,4.0,76,False
4128,CLASSIC_0843,classic_bike,🟢 Light Usage,0.19276292509494028,🟢 Stable,447,1199.9999999999998,11,4.103896103896104,21,False
4129,CLASSIC_1473,classic_bike,🟢 Light Usage,0.19266115372003076,🟢 Stable,81,236.40999999999997,1,4.0,84,False
4130,CLASSIC_0863,classic_bike,🟢 Light Usage,0.1924711335905598,🟢 Stable,87,231.33000000000084,3,3.9166666666666665,23,False
4131,EBIKE_1110,electric_bike,🟡 Moderate Usage,0.19245209618757125,🟢 Stable,384,917.22,6,4.036363636363636,1,False
4132,EBIKE_0695,electric_bike,🟡 Moderate Usage,0.19236568370810334,🟢 Stable,176,397.9499999999998,3,4.28125,40,False
4133,EBIKE_2159,electric_bike,🟡 Moderate Usage,0.1922018590714838,🟢 Stable,138,304.1099999999997,1,3.75,12,False
4134,CLASSIC_1082,classic_bike,🟢 Light Usage,0.19218776439468352,🟢 Stable,90,248.09999999999997,1,4.0,94,False
4135,EBIKE_1254,electric_bike,🟡 Moderate Usage,0.19217352427096823,🟢 Stable,75,178.7800000000002,1,4.266666666666667,41,False
4136,EBIKE_1615,electric_bike,🟡 Moderate Usage,0.19212364962507214,🟢 Stable,104,240.71000000000004,3,3.888888888888889,6,False
4137,EBIKE_0428,electric_bike,🟡 Moderate Usage,0.19205762753607877,🟢 Stable,123,303.77999999999975,3,3.9615384615384617,16,False
4138,EBIKE_1771,electric_bike,🟡 Moderate Usage,0.19200292684760256,🟢 Stable,86,190.76999999999998,1,3.727272727272727,5,False
4139,CLASSIC_1478,classic_bike,🟢 Light Usage,0.1919995902357024,🟢 Stable,173,525.7700000000001,2,4.0344827586206895,72,False
4140,CLASSIC_0629,classic_bike,🟢 Light Usage,0.19199270222698395,🟢 Stable,75,215.42000000000004,3,4.4,25,False
4141,EBIKE_2226,electric_bike,🟡 Moderate Usage,0.19197893924245302,🟢 Stable,151,317.9200000000001,2,4.0,27,False
4142,CLASSIC_1048,classic_bike,🟡 Moderate Usage,0.19197079445714033,🟢 Stable,195,501.80999999999995,5,4.0,2,False
4143,CLASSIC_1781,classic_bike,🟢 Light Usage,0.19191320856354302,🟢 Stable,245,690.87,8,3.972972972972973,17,False
4144,EBIKE_1386,electric_bike,🟡 Moderate Usage,0.19190455687827512,🟢 Stable,134,334.5,3,3.739130434782609,13,False
4145,EBIKE_2921,electric_bike,🟡 Moderate Usage,0.19189789411727892,🟢 Stable,229,562.1899999999996,3,3.8333333333333335,2,False
4146,CLASSIC_0967,classic_bike,🟢 Light Usage,0.19179864368038163,🟢 Stable,70,201.20000000000027,2,3.7777777777777777,26,False
4147,EBIKE_2079,electric_bike,🟢 Light Usage,0.19179741770621814,🟢 Stable,88,234.10000000000014,1,3.857142857142857,70,False
4148,CLASSIC_0687,classic_bike,🟢 Light Usage,0.1917807576778833,🟢 Stable,72,191.8699999999999,1,4.333333333333333,80,False
4149,EBIKE_1272,electric_bike,🟡 Moderate Usage,0.19175922024354933,🟢 Stable,195,408.07000000000016,3,3.935483870967742,6,False
4150,CLASSIC_1833,classic_bike,🟢 Light Usage,0.19175819645137976,🟢 Stable,119,345.27,3,4.105263157894737,64,False
4151,EBIKE_2974,electric_bike,🟡 Moderate Usage,0.1917215693566438,🟢 Stable,189,452.31000000000006,3,4.0,36,False
4152,CLASSIC_1170,classic_bike,🟢 Light Usage,0.19168355153218838,🟢 Stable,99,251.28999999999996,1,3.8,63,False
4153,EBIKE_2593,electric_bike,🟡 Moderate Usage,0.19166259625317478,🟢 Stable,162,375.90999999999985,4,4.148148148148148,20,False
4154,EBIKE_2670,electric_bike,🟡 Moderate Usage,0.19165203601620376,🟢 Stable,167,419.1399999999999,4,3.9642857142857144,11,False
4155,CLASSIC_0567,classic_bike,🟢 Light Usage,0.1915618934042708,🟢 Stable,71,219.24,0,3.2222222222222223,37,False
4156,EBIKE_1712,electric_bike,🟡 Moderate Usage,0.19154676909557727,🟢 Stable,81,211.9100000000003,1,4.1875,30,False
4157,CLASSIC_0959,classic_bike,🟢 Light Usage,0.19151048730008674,🟢 Stable,113,314.3399999999999,3,4.388888888888889,51,False
4158,CLASSIC_1158,classic_bike,🟢 Light Usage,0.19146194369556085,🟢 Stable,206,550.1699999999998,5,3.7083333333333335,9,False
4159,CLASSIC_0926,classic_bike,🟢 Light Usage,0.1914437386895971,🟢 Stable,72,241.90999999999985,2,4.2727272727272725,16,False
4160,EBIKE_2660,electric_bike,🟢 Light Usage,0.191416101414578,🟢 Stable,115,314.02,5,4.071428571428571,0,False
4161,EBIKE_2219,electric_bike,🟢 Light Usage,0.19140055726761845,🟢 Stable,82,218.37999999999965,2,4.0,63,False
4162,EBIKE_0453,electric_bike,🟡 Moderate Usage,0.19120216671977122,🟢 Stable,219,531.3,5,3.84,10,False
4163,CLASSIC_1566,classic_bike,🟢 Light Usage,0.19118675191199647,🟢 Stable,111,325.9599999999998,3,4.238095238095238,51,False
4164,CLASSIC_1623,classic_bike,🟢 Light Usage,0.19111701083873328,🟢 Stable,441,1284.34,9,4.1571428571428575,22,False
4165,EBIKE_0044,electric_bike,🟡 Moderate Usage,0.1910986739385884,🟢 Stable,74,168.3099999999995,1,4.222222222222222,15,False
4166,CLASSIC_1904,classic_bike,🟢 Light Usage,0.19095327583132946,🟢 Stable,123,353.4,4,4.444444444444445,27,False
4167,EBIKE_0318,electric_bike,🟡 Moderate Usage,0.19089884584540542,🟢 Stable,130,306.30999999999995,2,4.2,6,False
4168,EBIKE_0273,electric_bike,🟡 Moderate Usage,0.19088142870000313,🟢 Stable,259,626.7399999999998,4,4.088235294117647,5,False
4169,EBIKE_2242,electric_bike,🟡 Moderate Usage,0.190859463971029,🟢 Stable,110,272.7300000000005,1,4.066666666666666,52,False
4170,EBIKE_2410,electric_bike,🟡 Moderate Usage,0.19082189766308796,🟢 Stable,109,264.58999999999924,2,4.0,18,False
4171,CLASSIC_0722,classic_bike,🟡 Moderate Usage,0.19081705184324357,🟢 Stable,55,147.31,1,4.1,16,False
4172,EBIKE_0880,electric_bike,🟡 Moderate Usage,0.19078507680973947,🟢 Stable,287,685.68,7,4.26530612244898,1,False
4173,EBIKE_0957,electric_bike,🟢 Light Usage,0.19067244236108535,🟢 Stable,127,362.96000000000004,0,4.214285714285714,108,False
4174,EBIKE_1787,electric_bike,🟡 Moderate Usage,0.1906615104200014,🟢 Stable,108,236.08999999999992,0,4.0,49,False
